269;"8ex";"GIC";"E";"K03";2;8;;
270;"8ex";"TAG";"SYT";"SW1";3;4;;
270;"8ex";"TAG";"SYT";"SW1";3;5;;
270;"8ex";"TAG";"SYT";"SW1";4;3;;
273;"8ey";"OFM";"D";"K12";2;8;;
273;"8ey";"OFM";"D";"K03";3;4;;
273;"8ey";"OFM";"D";"K03";3;5;;
273;"8ey";"OFM";"D";"K03";4;2;;
273;"8ey";"OFM";"D";"K03";4;3;;
274;"8ey";"OFM";"SBK";"K12";2;9;;
275;"8ey";"NED";"E";"K03";1;1;;
275;"8ey";"NED";"E";"K03";1;2;;
275;"8ey";"NED";"E";"K22";5;3;;
279;"2ax";"HEK";"D";"K28";1;6;;
279;"2ax";"HEK";"D";"HW2";2;1;;
279;"2ax";"HEK";"D";"HW2";2;2;;
279;"2ax";"HEK";"D";"K28";4;5;;
279;"2ax";"HEK";"D";"K28";4;6;;
281;"2ax";"MAM";"SEW";"PR1";4;3;;
281;"2ax";"MAM";"SEW";"PR1";4;4;;
283;"2ax";"PLH";"MED2";"HW3";5;1;;
283;"2ax";"PLH";"MED2";"HW3";5;2;;
284;"2ay";"HEK";"D";"K26";1;5;;
284;"2ay";"HEK";"D";"K26";2;3;;
284;"2ay";"HEK";"D";"K26";2;4;;
284;"2ay";"HEK";"D";"K28";5;1;;
284;"2ay";"HEK";"D";"K28";5;2;;
285;"2ay";"ALB";"ITP2";"SW2";4;5;;
285;"2ay";"ALB";"ITP2";"SW2";4;6;;
286;"2ay";"MAM";"SEW";"PR1";3;3;;
286;"2ay";"MAM";"SEW";"PR1";3;4;;
287;"2ay";"PLH";"MED2";"MLAB";4;8;;
287;"2ay";"PLH";"MED2";"MLAB";4;9;;
288;"2b";"MAM";"SEW";"K22";4;1;;
290;"2a";"MAM";"SEW";"K28";4;2;;
291;"2bx";"MAM";"SEW";"PR1";5;1;;
291;"2bx";"MAM";"SEW";"PR1";5;2;;
292;"2bx";"PLH";"MED2";"PR2";2;9;;
292;"2bx";"PLH";"MED2";"PR2";2;10;;
293;"2by";"MAM";"SEW";"PR1";4;5;;
293;"2by";"MAM";"SEW";"PR1";4;6;;
294;"2by";"PLH";"MED2";"PR1";5;3;;
294;"2by";"PLH";"MED2";"PR1";5;4;;
295;"3a";"STD";"SYT";"K27";2;1;;
295;"3a";"STD";"SYT";"K27";4;1;;
296;"3a";"MAM";"INSY";"K27";5;5;;
297;"3ax";"STD";"SYT";"HLAB";1;3;;
297;"3ax";"STD";"SYT";"HLAB";1;4;;
298;"3ax";"MAM";"INSY";"PR1";2;4;;
300;"3ay";"STD";"SYT";"HLAB";4;5;;
300;"3ay";"STD";"SYT";"HLAB";4;6;;
301;"3ay";"MAM";"INSY";"PR1";2;5;;
303;"3b";"MAM";"INSY";"K26";5;3;;
304;"3bx";"MAM";"INSY";"PR1";1;5;;
305;"3by";"MAM";"INSY";"PR1";1;6;;
309;"4ax";"SHI";"NWTK";"CLAB";3;3;;
309;"4ax";"SHI";"NWTK";"CLAB";3;4;;
315;"4bx";"OFF";"ITP2";"PR2";1;8;;
315;"4bx";"OFF";"ITP2";"PR2";1;9;;
315;"4bx";"OFF";"ITP2";"PR2";1;10;;
316;"4bx";"SCC";"INSY";"MLAB";5;4;;
317;"4bx";"KUA";"SEW";"PR3";3;1;;
317;"4bx";"KUA";"SEW";"PR3";3;2;;
317;"4bx";"KUA";"SEW";"PR3";4;4;;
321;"4ay";"STD";"ITP2";"SYTLAB";1;8;;
321;"4ay";"STD";"ITP2";"SYTLAB";1;9;;
321;"4ay";"STD";"ITP2";"SYTLAB";1;10;;
322;"4ay";"SCC";"INSY";"PR2";2;1;;
323;"4ay";"KUA";"SEW";"PR3";3;3;;
323;"4ay";"KUA";"SEW";"PR3";3;4;;
323;"4ay";"KUA";"SEW";"PR3";4;1;;
327;"5a";"MEI";"AL";"K24";2;4;;
327;"5a";"MEI";"AL";"K24";4;1;;
328;"5a";"SCR";"D";"K24";2;1;;
328;"5a";"SCR";"D";"K24";2;2;;
328;"5a";"SCR";"D";"K24";5;5;;
329;"5a";"PRL";"AM";"K24";2;3;;
329;"5a";"PRL";"AM";"K24";4;3;;
330;"5a";"SCC";"INSY";"K24";3;2;;
330;"5a";"SCC";"INSY";"K24";4;6;;
331;"5a";"KUA";"SEW";"K24";1;5;;
332;"5a";"NUF";"NTSI";"K24";3;5;;
332;"5b";"SCC";"MTEC";"K23";3;5;;
336;"5ax";"SCC";"INSY";"PR2";3;6;;
337;"5ax";"KUA";"SEW";"PR3";1;8;;
337;"5ax";"KUA";"SEW";"PR3";3;9;;
337;"5ax";"KUA";"SEW";"PR3";3;10;;
338;"5ax";"SHI";"NWTK";"CLAB";2;5;;
338;"5ax";"SHI";"NWTK";"CLAB";2;6;;
339;"5ax";"NUF";"NTSI";"S-LAB";2;8;;
339;"5ax";"NUF";"NTSI";"S-LAB";2;9;;
340;"5ax";"NUF";"LINUX";"S-LAB";4;4;;
341;"5ax";"NUF";"MWS";"S-LAB";4;5;;
342;"5ay";"KUA";"SEW";"PR3";2;8;;
342;"5ay";"KUA";"SEW";"PR3";2;9;;
342;"5ay";"KUA";"SEW";"PR3";4;5;;
343;"5ay";"SCC";"INSY";"PR2";4;4;;
359;"SUP";"KAE";"SU";;2;3;;
359;"SUP";"KAE";"SU";;5;5;;
360;"SUP";"PEN";"SU";;1;4;;
360;"SUP";"PEN";"SU";;4;2;;
361;"SUP";"AIT";"SU";;1;6;;
361;"SUP";"AIT";"SU";;4;4;;
362;"7b";"LEM";"ME";"K02";4;9;;
363;"SUP";"SCC";"SU";;4;1;;
363;"SUP";"SCC";"SU";;4;2;;
365;"SUP";"STD";"SU";;1;5;;
365;"SUP";"STD";"SU";;5;3;;
366;"SUP";"NUF";"SU";;2;2;;
366;"SUP";"NUF";"SU";;3;4;;
367;"SUP";"KUA";"SU";;1;4;;
367;"SUP";"KUA";"SU";;5;5;;
368;"4b";"AIT";"D";"K25";2;4;;
368;"4b";"AIT";"D";"K25";2;5;;
368;"4b";"AIT";"D";"K25";3;6;;
368;"4b";"AIT";"D";"K25";4;1;;
368;"4b";"AIT";"D";"K25";4;2;;
378;"9e";"SHB";"AL";"K15";1;2;;
378;"9e";"SHB";"AL";"K15";2;3;;
378;"9e";"SHB";"AL";"K15";3;5;;
378;"9e";"SHB";"AL";"K15";4;7;;
378;"9e";"SHB";"AL";"K15";4;8;;
379;"9e";"AIT";"SBK";"K15";3;8;;
380;"9e";"FAJ";"Ph";"NWL";2;2;;
382;"9e";"SAL";"AM";"K15";1;4;;
382;"9e";"SAL";"AM";"K15";2;5;;
382;"9e";"SAL";"AM";"K15";3;9;;
382;"9e";"SAL";"AM";"K15";5;3;;
384;"9e";"CEG";"BCH";"NWL";3;7;;
385;"9e";"TAF";"H-AL";"K15";3;2;;
386;"9e";"TAF";"GG-AL";"K15";1;5;;
387;"9ex";"KAF";"SYT";"HW1";5;5;;
387;"9ex";"KAF";"SYT";"HW1";5;6;;
388;"9e";"AIT";"D";"K15";3;3;;
388;"9e";"AIT";"D";"K15";3;4;;
388;"9e";"AIT";"D";"K15";4;5;;
388;"9e";"AIT";"D";"K15";5;1;;
388;"9e";"AIT";"D";"K15";5;2;;
389;"9e";"NED";"E";"K15";1;9;;
389;"9e";"NED";"E";"K15";4;3;;
389;"9e";"NED";"E";"K15";5;4;;
390;"9e";"AIT";"SOPK";"K15";1;10;;
392;"9ex";"PLH";"MED2";"SW2";1;7;;
392;"9ex";"PLH";"MED2";"SW2";1;8;;
393;"9e";"KAF";"SYT";"K15";2;4;;
393;"9e";"KAF";"SYT";"K15";3;1;;
394;"SUP";"SHB";"SU";;1;6;;
394;"SUP";"SHB";"SU";;3;3;;
395;"7by";"SUB";"D";"K25";1;5;;
395;"7by";"SUB";"D";"K22";2;4;;
395;"7by";"SUB";"D";"K22";2;5;;
395;"7by";"SUB";"D";"K02";4;1;;
396;"7by";"HÖM";"D";"K25";3;1;;
396;"7by";"HÖM";"D";"K25";3;2;;
396;"7by";"HÖM";"D";"K24";5;3;;
396;"7by";"HÖM";"D";"K24";5;4;;
397;"7by";"HÖM";"SBK";"K02";4;8;;
398;"7by";"PEN";"E";"K02";1;1;;
398;"7by";"PEN";"E";"K02";1;2;;
398;"7by";"PEN";"E";"K02";4;7;;
399;"7by";"KAE";"SYT";"SW2";2;7;;
399;"7by";"KAE";"SYT";"SW2";2;8;;
403;"8ad";"ZHN";"BSPK";"BSPK";3;7;;
403;"8ad";"ZHN";"BSPK";"BSPK";3;8;;
403;"8av";"GJA";"BSPM";"BSPM";3;7;;
403;"8av";"GJA";"BSPM";"BSPM";3;8;;
404;"9e";"AIT";"FFD";"K15";1;1;;
424;"SUP";"KAF";"SU";;2;1;;
424;"SUP";"KAF";"SU";;3;4;;
425;"SUP";"OFF";"SU";;1;1;;
425;"SUP";"OFF";"SU";;1;2;;
452;"4b";"SCC";"INSY";"K25";1;3;;
455;"4a";"SCC";"INSY";"K21";1;4;;
456;"4bx";"SHI";"NWTK";"CLAB";1;2;;
459;"4ax";"SHI";"NWTK";"CLAB";2;1;;
459;"4ax";"SHI";"NWTK";"CLAB";2;2;;
459;"4ax";"SHI";"NWTK";"CLAB";4;1;;
460;"4ax";"NUF";"NTSI";"S-LAB";2;3;;
460;"4ax";"NUF";"NTSI";"S-LAB";2;4;;
463;"4bx";"SCC";"MTEC";"MLAB";5;5;;
463;"4bx";"SCC";"MTEC";"MLAB";5;6;;
464;"4bx";"SCC";"MTEC";"MLAB";1;5;;
464;"4bx";"SCC";"MTEC";"MLAB";1;6;;
464;"4bx";"SCC";"MTEC";"MLAB";3;3;;
464;"4bx";"SCC";"MTEC";"MLAB";3;4;;
466;"4bx";"OFF";"MTES";"MLAB";3;8;;
467;"4ay";"STD";"ARM";"SYTLAB";3;5;;
467;"4ay";"STD";"ARM";"SYTLAB";3;6;;
467;"4ay";"STD";"ARM";"SYTLAB";4;2;;
468;"4ay";"STD";"LP";"SYTLAB";3;1;;
468;"4ay";"STD";"LP";"SYTLAB";3;2;;
469;"4ay";"STD";"SYE";"SYTLAB";2;2;;
469;"4ay";"STD";"SYE";"SYTLAB";2;3;;
469;"4ay";"STD";"SYE";"SYTLAB";2;4;;
470;"5ay";"OFF";"ITP2";"PR2";5;1;;
470;"5ay";"OFF";"ITP2";"PR2";5;2;;
470;"5ay";"OFF";"ITP2";"PR2";5;3;;
470;"5ay";"OFF";"ITP2";"PR2";5;4;;
470;"5ax";"SHI";"ITP2";"CLAB";5;1;;
470;"5ax";"SHI";"ITP2";"CLAB";5;2;;
470;"5ax";"SHI";"ITP2";"CLAB";5;3;;
470;"5ax";"SHI";"ITP2";"CLAB";5;4;;
470;"5bx";"NUF";"ITP2";"S-LAB";5;1;;
470;"5bx";"NUF";"ITP2";"S-LAB";5;2;;
470;"5bx";"NUF";"ITP2";"S-LAB";5;3;;
470;"5bx";"NUF";"ITP2";"S-LAB";5;4;;
472;"5a";"KAE";"AM";"K24";1;2;;
472;"5a";"KAE";"AM";"K24";4;9;;
473;"5b";"TAF";"H-AL";"K23";1;10;;
473;"5b";"TAF";"H-AL";"K23";4;9;;
474;"5b";"TAG";"WIR_2";"K23";3;8;;
474;"5b";"TAG";"WIR_2";"K23";5;5;;
475;"5b";"PEN";"E";"K23";2;8;;
475;"5b";"PEN";"E";"K23";2;9;;
476;"5b";"ALB";"QM2";"K23";3;6;;
478;"5b";"MEI";"AL";"K23";1;9;;
478;"5b";"MEI";"AL";"K23";3;4;;
479;"5b";"AIT";"D";"K23";1;8;;
479;"5b";"AIT";"D";"K23";2;1;;
479;"5b";"AIT";"D";"K23";2;2;;
480;"5b";"KAE";"AM";"K23";1;1;;
480;"5b";"KAE";"AM";"K23";3;9;;
481;"5b";"SCC";"INSY";"K23";1;2;;
481;"5b";"SCC";"INSY";"K23";3;1;;
482;"5b";"KUA";"SEW";"K23";1;6;;
484;"5b";"PRL";"AM";"K23";1;5;;
484;"5b";"PRL";"AM";"K23";3;2;;
485;"5bx";"SCC";"INSY";"PR2";4;5;;
486;"5bx";"KUA";"SEW";"PR3";2;3;;
486;"5bx";"KUA";"SEW";"PR3";2;4;;
486;"5bx";"KUA";"SEW";"PR3";4;6;;
488;"5by";"SCC";"INSY";"MLAB";5;3;;
489;"5by";"KUA";"SEW";"PR3";2;5;;
489;"5by";"KUA";"SEW";"PR3";2;6;;
489;"5by";"KUA";"SEW";"PR3";5;4;;
490;"5by";"OFF";"ITP2";"MLAB";4;1;;
490;"5by";"OFF";"ITP2";"MLAB";4;2;;
490;"5by";"OFF";"ITP2";"MLAB";4;3;;
490;"5by";"OFF";"ITP2";"MLAB";4;4;;
491;"5ay";"OFF";"MTES";"MLAB";3;6;;
491;"5ay";"OFF";"MTES";"MLAB";3;9;;
491;"5ay";"OFF";"MTES";"MLAB";3;10;;
492;"5ay";"SCC";"MTEC";"MLAB";1;8;;
492;"5ay";"SCC";"MTEC";"MLAB";1;9;;
492;"5ay";"SCC";"MTEC";"MLAB";2;5;;
492;"5ay";"SCC";"MTEC";"MLAB";2;6;;
493;"5b";"OFF";"MTES";"K23";1;3;;
493;"5b";"OFF";"MTES";"K23";1;4;;
493;"5a";"SHI";"NWTK";"K24";1;3;;
493;"5a";"SHI";"NWTK";"K24";1;4;;
495;"5bx";"SHI";"NWTK";"CLAB";4;3;;
495;"5bx";"SHI";"NWTK";"CLAB";4;4;;
496;"5bx";"NUF";"NTSI";"S-LAB";2;5;;
496;"5bx";"NUF";"NTSI";"S-LAB";2;6;;
497;"5bx";"NUF";"LINUX";"S-LAB";4;1;;
498;"5bx";"NUF";"MWS";"S-LAB";4;2;;
499;"5by";"OFF";"MTES";"MLAB";2;10;;
499;"5by";"OFF";"MTES";"MLAB";4;5;;
499;"5by";"OFF";"MTES";"MLAB";4;6;;
500;"5by";"SCC";"MTEC";"MLAB";2;3;;
500;"5by";"SCC";"MTEC";"MLAB";2;4;;
500;"5by";"SCC";"MTEC";"MLAB";5;1;;
500;"5by";"SCC";"MTEC";"MLAB";5;2;;
501;"9ax";"ALB";"CPH";"HW1";4;7;;
501;"9ax";"ALB";"CPH";"HW1";4;8;;
503;"9ay";"ALB";"CPH";"HW1";4;9;;
503;"9ay";"ALB";"CPH";"HW1";4;10;;
505;"9bx";"SHI";"CPH";"HW3";3;7;;
505;"9bx";"SHI";"CPH";"HW3";3;8;;
507;"9by";"PLH";"CPH";"HW1";1;9;;
507;"9by";"PLH";"CPH";"HW1";1;10;;
509;"9ex";"PLH";"CPH";"HW3";4;1;;
509;"9ex";"PLH";"CPH";"HW3";4;2;;
513;"2ax";"BUB";"CPH";"HW3";4;8;;
513;"2ax";"BUB";"CPH";"HW3";4;9;;
515;"2bx";"BUB";"CPH";"HW3";4;5;;
515;"2bx";"BUB";"CPH";"HW3";4;6;;
517;"2by";"SHI";"CPH";"HW3";2;9;;
517;"2by";"SHI";"CPH";"HW3";2;10;;
523;"2ay";"SHI";"CPH";"HW3";1;8;;
523;"2ay";"SHI";"CPH";"HW3";1;9;;
524;"2ay";"MAM";"CPS";"PR1";2;8;;
524;"2ay";"MAM";"CPS";"PR1";2;9;;
525;"8e";"LEM";"ME";"K03";4;8;;
526;"8ey";"TAG";"SYT";"SW1";3;2;;
526;"8ey";"TAG";"SYT";"SW1";3;3;;
526;"8ey";"TAG";"SYT";"SW1";4;5;;
527;"8ex";"OFM";"FFD";"K03";4;5;;
528;"8ey";"OFM";"FFD";"K03";3;10;;
529;"2ax";"MAM";"CPS";"PR1";3;8;;
529;"2ax";"MAM";"CPS";"PR1";3;9;;
530;"2bx";"MAM";"CPS";"PR1";1;9;;
530;"2bx";"MAM";"CPS";"PR1";1;10;;
531;"2by";"BUB";"CPS";"PR1";3;1;;
531;"2by";"BUB";"CPS";"PR1";3;2;;
532;"8ex";"SUB";"D";"K03";2;9;;
532;"8ex";"SUB";"D";"K03";2;10;;
532;"8ex";"SUB";"D";"K15";4;2;;
533;"8ey";"SUB";"D";"K03";1;3;;
533;"8ey";"SUB";"D";"K03";1;4;;
533;"8ey";"SUB";"D";"K22";5;2;;
534;"9ex";"PLE";"CPS";"PR2";2;7;;
534;"9ex";"PLE";"CPS";"PR2";2;8;;
535;"9e";"LEM";"D";"K15";2;1;;
536;"9e";"SHB";"K";"K15";4;4;;
538;"9ax";"LIB";"SBK";"K13";3;7;;
539;"9ax";"PLE";"CPS";"PR2";4;9;;
539;"9ax";"PLE";"CPS";"PR2";4;10;;
540;"9ax";"BAS";"D";"K11";3;4;;
541;"9ay";"BAS";"D";"K03";2;7;;
542;"9ay";"PLE";"CPS";"PR2";4;7;;
542;"9ay";"PLE";"CPS";"PR2";4;8;;
543;"9bx";"HEK";"SBK";"K21";3;1;;
544;"9bx";"SHM";"D";"K05";4;8;;
545;"9by";"SHM";"D";"K23";4;2;;
546;"3ax";"HÖM";"D";"K27";1;1;;
546;"3ax";"HÖM";"D";"K27";1;2;;
546;"3ax";"HÖM";"D";"K27";2;5;;
546;"3ax";"HÖM";"D";"K27";4;5;;
546;"3ax";"HÖM";"D";"K27";4;6;;
547;"3ay";"HÖM";"D";"K27";1;6;;
547;"3ay";"HÖM";"D";"K27";3;3;;
547;"3ay";"HÖM";"D";"K27";3;4;;
547;"3ay";"HÖM";"D";"K27";4;3;;
547;"3ay";"HÖM";"D";"K27";4;4;;
549;"3b";"HÖM";"D";"K26";2;1;;
549;"3b";"HÖM";"D";"K26";2;2;;
549;"3b";"HÖM";"D";"K26";4;1;;
549;"3b";"HÖM";"D";"K26";5;5;;
549;"3b";"HÖM";"D";"K26";5;6;;
550;"2a";"FAJ";"Ph";"NWL";3;10;;
551;"2ax";"ALB";"ITP2";"SW1";1;8;;
551;"2ax";"ALB";"ITP2";"SW1";1;9;;
552;"2ax";"PEN";"E";"K28";1;5;;
552;"2ax";"PEN";"E";"K28";2;3;;
552;"2ax";"PEN";"E";"K28";2;4;;
553;"2ay";"PEN";"E";"K26";1;6;;
553;"2ay";"PEN";"E";"K28";2;1;;
553;"2ay";"PEN";"E";"K28";2;2;;
554;"2b";"FAJ";"Ph";"NWL";2;8;;
555;"2bx";"GIC";"E";"K22";2;6;;
555;"2bx";"GIC";"E";"K22";3;1;;
555;"2bx";"GIC";"E";"K22";3;2;;
556;"2by";"GIC";"E";"K22";1;5;;
556;"2by";"GIC";"E";"K22";1;6;;
556;"2by";"GIC";"E";"K22";4;4;;
557;"9bx";"PLE";"CPS";"PR3";1;9;;
557;"9bx";"PLE";"CPS";"PR3";1;10;;
558;"9by";"PLE";"CPS";"PR2";3;7;;
558;"9by";"PLE";"CPS";"PR2";3;8;;
559;"9ay";"SCR";"SBK";"K11";3;7;;
560;"9b";"CEG";"Bio";"NWL";2;3;;
561;"9by";"LIB";"SBK";"K05";1;4;;
562;"4bx";"SCC";"MTES";"MLAB";1;1;;
566;"SUP";"GIC";"SU";;1;2;;
566;"SUP";"GIC";"SU";;4;6;;
567;"SUP";"MAM";"SU";;2;6;;
567;"SUP";"MAM";"SU";;5;6;;
568;"SUP";"BUB";"SU";;1;6;;
568;"SUP";"BUB";"SU";;5;2;;
569;"SUP";"LIB";"SU";;2;5;;
569;"SUP";"LIB";"SU";;3;2;;
570;"SUP";"LEM";"SU";;1;4;;
570;"SUP";"LEM";"SU";;4;3;;
571;"9e";"CEG";"Bio";"NWL";1;3;;
574;"8ed";"ZHN";"BSPK";"BSPK";4;9;;
574;"8ed";"ZHN";"BSPK";"BSPK";4;10;;
574;"8ev";"GJA";"BSPM";"BSPM";4;9;;
574;"8ev";"GJA";"BSPM";"BSPM";4;10;;
574;"8bv";"GJA";"BSPM";"BSPM";4;9;;
574;"8bv";"GJA";"BSPM";"BSPM";4;10;;
575;"3ad";"ZHN";"BSPK";"BSPK";3;9;;
575;"3ad";"ZHN";"BSPK";"BSPK";3;10;;
575;"3bd";"ZHN";"BSPK";"BSPK";3;9;;
575;"3bd";"ZHN";"BSPK";"BSPK";3;10;;
575;"3av";"GJA";"BSPM";"BSPM";3;9;;
575;"3av";"GJA";"BSPM";"BSPM";3;10;;
577;"4ad";"ZHN";"BSPK";"BSPK";4;6;;
577;"4bd";"ZHN";"BSPK";"BSPK";4;6;;
577;"4av";"GJA";"BSPM";"BSPM";4;6;;
577;"4bv";"GJA";"BSPM";"BSPM";4;6;;
578;"4ay";"KUA";"NWTK";"PR3";4;3;;
579;"3ax";"ALB";"ITP2";"SW1";2;8;;
580;"3ay";"ALB";"ITP2";"SW1";2;4;;
581;"3bx";"ALB";"ITP2";"HW3";3;5;;
582;"3by";"ALB";"ITP2";"HW3";3;4;;
583;"5a";"NUF";"MWS";"K24";2;10;;
584;"5b";"SCC";"MTEC";"K23";4;8;;
584;"5a";"NUF";"LINUX";"K24";4;8;;
586;"5a";"NUF";"MWS";"K24";3;3;;
586;"5b";"OFF";"MTES";"K23";3;3;;
587;"2ax";"STD";"SYT";"HLAB";2;8;;
587;"2ax";"STD";"SYT";"HLAB";2;9;;
588;"7c";"KAB";"AL";"K05";2;1;;
588;"7c";"KAB";"AL";"K05";3;3;;
588;"7c";"KAB";"AL";"K05";3;4;;
588;"7c";"KAB";"AL";"K05";4;1;;
588;"7c";"KAB";"AL";"K05";4;2;;
589;"7c";"TAF";"GG-AL";"K05";1;7;;
589;"7c";"TAF";"GG-AL";"K05";3;7;;
590;"7c";"TAF";"H-AL";"K05";3;9;;
590;"7c";"TAF";"H-AL";"K05";5;3;;
591;"7c";"PRL";"AM";"K05";1;8;;
591;"7c";"PRL";"AM";"K05";2;8;;
591;"7c";"PRL";"AM";"K05";3;5;;
591;"7c";"PRL";"AM";"K05";5;4;;
592;"7c";"CEG";"Bio";"NWL";1;4;;
592;"7c";"CEG";"Bio";"NWL";1;5;;
592;"7c";"CEG";"Bio";"K05";2;2;;
592;"7c";"CEG";"Bio";"K05";3;8;;
593;"7c";"LEM";"ME";"K05";1;9;;
594;"7cx";"PEN";"D";"K05";3;1;;
594;"7cx";"PEN";"D";"K05";3;2;;
594;"7cx";"PEN";"D";"K05";5;1;;
594;"7cx";"PEN";"D";"K05";5;2;;
595;"7cx";"SUB";"D";"K05";1;1;;
595;"7cx";"SUB";"D";"K05";1;2;;
595;"7cx";"SUB";"D";"K05";2;3;;
595;"7cx";"SUB";"D";"K05";4;5;;
596;"7cx";"PEN";"SBK";"K05";2;7;;
597;"7cx";"PEN";"E";"K05";1;3;;
597;"7cx";"PEN";"E";"K05";4;3;;
597;"7cx";"PEN";"E";"K05";4;4;;
598;"7cx";"KAE";"SYT";"SW2";2;4;;
598;"7cx";"KAE";"SYT";"SW2";2;5;;
604;"7cd";"ZHN";"BSPK";"BSPK";4;7;;
604;"7cd";"ZHN";"BSPK";"BSPK";4;8;;
606;"3bv";"GJA";"BSPM";"BSPM";1;9;;
606;"3bv";"GJA";"BSPM";"BSPM";1;10;;
607;"8bd";"ZHN";"BSPK";"BSPK";1;9;;
607;"8bd";"ZHN";"BSPK";"BSPK";1;10;;
608;"9ad";"ZHN";"BSPK";"BSPK";1;7;;
608;"9ad";"ZHN";"BSPK";"BSPK";1;8;;
609;"9ey";"KAF";"SYT";"HW1";4;1;;
609;"9ey";"KAF";"SYT";"HW1";4;2;;
610;"9ey";"PLH";"MED2";"HW3";2;7;;
610;"9ey";"PLH";"MED2";"HW3";2;8;;
611;"9ey";"PLE";"CPS";"PR1";1;7;;
611;"9ey";"PLE";"CPS";"PR1";1;8;;
612;"9ey";"PLH";"CPH";"HW3";5;5;;
612;"9ey";"PLH";"CPH";"HW3";5;6;;
614;"5a";"NUF";"CISCO";"K24";5;10;;
614;"5b";"NUF";"CISCO";"K24";5;10;;
615;"4a";"ALB";"FFW";;5;8;;
615;"4a";"ALB";"FFW";;5;9;;
615;"4b";"ALB";"FFW";;5;8;;
615;"4b";"ALB";"FFW";;5;9;;
615;"5a";"ALB";"FFW";;5;8;;
615;"5a";"ALB";"FFW";;5;9;;
615;"5b";"ALB";"FFW";;5;8;;
615;"5b";"ALB";"FFW";;5;9;;
616;"2a";"PLH";"FFMED";"K28";5;8;;
616;"2b";"PLH";"FFMED";"K28";5;8;;
617;"3a";"OFF";"FFMED";"MLAB";5;8;;
617;"3a";"OFF";"FFMED";"MLAB";5;9;;
617;"3b";"OFF";"FFMED";"MLAB";5;8;;
617;"3b";"OFF";"FFMED";"MLAB";5;9;;
